nCount, LINE_SEG_NBR,MILEPOST,TRACK_SDTK_NBR,TSC_CD,CLASS,TEST_FSPD,TEST_PSPD,DFCT_TYPE,TIMEGAP, DEF_PRTY1, DEF_PRTY2, DEF_LGTH1, DEF_LGTH2, DEF_AMPLTD1, DEF_AMPLTD2, NosOfInsp,TOT_DFLT_MGT
3065,3,347.317,1,T,5,70,90,XLEVEL,17,YEL,YEL,9,17,-0.91,-1,1,2.40796
3066,3,347.486,1,T,5,70,90,XLEVEL,43,RED,RED,19,14,1.31,1.09,1,6.3265
3067,3,347.872,1,T,4,55,60,XLEVEL,89,YEL,RED,13,23,-1.19,-1.33,1,17.5888
3068,3,348.488,1,T,4,55,60,XLEVEL,67,YEL,RED,2,10,-1.13,-1.26,1,13.688
3069,3,349.56,1,T,5,70,90,XLEVEL,20,YEL,YEL,25,10,0.96,0.91,1,2.97703
3070,3,354.69,1,T,5,65,90,XLEVEL,129,RED,RED,14,4,1.23,1.02,1,18.2881
3071,3,354.69,1,T,5,65,90,XLEVEL,20,YEL,RED,4,5,0.98,1.16,1,2.97703
3072,3,356.078,1,T,5,70,90,XLEVEL,43,YEL,YEL,3,9,0.88,0.92,1,6.32679
3073,3,360.852,1,T,5,70,90,XLEVEL,175,YEL,RED,3,12,0.87,1.04,1,27.0346
3074,3,360.852,1,T,5,70,90,XLEVEL,129,RED,RED,12,47,1.04,1.11,1,18.2808
3075,3,360.873,1,T,5,70,90,XLEVEL,74,YEL,RED,8,10,0.97,1.02,1,10.7931
3076,3,360.899,1,T,5,70,90,XLEVEL,74,YEL,RED,2,13,0.89,1.04,1,10.7931
3077,3,361.184,1,T,5,70,90,XLEVEL,62,YEL,RED,24,39,-0.99,-1.21,1,9.179
3078,3,361.184,1,T,5,70,90,XLEVEL,41,RED,RED,39,34,-1.21,-1.2,1,6.01417
3079,3,364.857,1,T,5,70,90,XLEVEL,89,YEL,YEL,32,27,0.99,0.96,1,18.565
3080,3,364.905,1,T,5,70,90,XLEVEL,89,RED,RED,26,63,1.08,1.15,1,18.565
3081,3,365.415,1,T,5,70,90,XLEVEL,109,RED,RED,17,29,1.03,1.08,1,25.2989
3082,3,365.434,1,T,5,70,90,XLEVEL,74,YEL,RED,26,34,0.95,1.06,1,10.7931
3083,3,365.434,1,T,5,70,90,XLEVEL,109,RED,RED,69,69,1.04,1.21,1,25.2989
3084,3,365.456,1,T,5,70,90,XLEVEL,230,YEL,RED,26,32,1,1.07,1,48.2218
3085,3,365.731,1,T,5,70,90,XLEVEL,43,YEL,YEL,13,6,0.91,0.91,1,6.32702
3086,3,370.067,1,T,5,70,90,XLEVEL,70,RED,RED,58,25,-1.02,-1.04,1,10.6363
3087,3,370.067,1,T,5,70,90,XLEVEL,108,YEL,YEL,45,20,-0.92,-0.92,1,15.6258
3088,3,370.091,1,T,5,70,90,XLEVEL,62,YEL,RED,42,130,-0.92,-1.16,1,9.179
3089,3,370.091,1,T,5,70,90,XLEVEL,41,RED,RED,130,132,-1.16,-1.16,1,6.01417
3090,3,370.245,1,T,5,70,90,XLEVEL,89,RED,RED,28,18,1.06,1.06,1,18.565
3091,3,370.351,1,T,5,70,90,XLEVEL,70,RED,RED,16,14,-1.03,-1,1,10.6363
3092,3,371.548,1,T,5,70,90,XLEVEL,230,YEL,RED,8,23,-0.88,-1.14,1,48.2218
3093,3,371.576,1,T,5,70,90,XLEVEL,16,YEL,YEL,3,8,-0.87,-0.9,1,3.30409
3094,3,371.938,1,T,5,70,90,XLEVEL,129,RED,RED,20,16,1.47,1.15,1,19.7594
3095,3,371.938,1,T,5,70,90,XLEVEL,105,YEL,YEL,9,9,0.93,0.92,1,16.3983
3096,3,371.966,1,T,5,70,90,XLEVEL,16,YEL,RED,11,16,0.97,1.1,1,3.30409
3097,3,372.013,1,T,5,70,70,XLEVEL,16,YEL,RED,11,18,0.99,1.05,1,3.30409
3098,3,372.013,1,T,5,70,70,XLEVEL,74,RED,RED,18,17,1.05,1.05,1,15.4684
3099,3,372.013,1,T,5,70,70,XLEVEL,230,YEL,RED,22,32,0.97,1.06,1,48.2218
3100,3,372.013,1,T,5,70,70,XLEVEL,89,YEL,RED,19,47,0.94,1.44,1,18.565
3101,3,373.477,1,T,5,70,90,XLEVEL,59,YEL,YEL,13,20,-0.89,-0.89,1,10.5448
3102,3,373.477,1,T,5,70,90,XLEVEL,26,YEL,YEL,20,15,-0.89,-0.88,1,4.85922
3103,3,374.243,1,T,5,70,90,XLEVEL,90,YEL,YEL,4,3,-0.94,-0.9,1,19.0307
3104,3,374.243,1,T,5,70,90,XLEVEL,63,YEL,RED,3,15,-0.9,-1.01,1,13.274
3105,3,374.783,1,T,5,70,90,XLEVEL,200,YEL,YEL,9,22,-0.97,-0.98,1,31.5251
3106,3,374.802,1,T,5,70,90,XLEVEL,17,YEL,YEL,2,15,-0.87,-0.99,1,2.40899
3107,3,376.605,1,T,5,70,75,XLEVEL,150,RED,RED,28,21,1.28,1.06,1,22.1028
3108,3,376.605,1,T,5,70,75,XLEVEL,70,YEL,YEL,8,11,0.92,0.98,1,10.6425
3109,3,376.605,1,T,5,70,75,XLEVEL,129,YEL,RED,11,14,0.98,1.04,1,18.2836
3110,3,379.265,1,T,5,70,90,XLEVEL,16,YEL,YEL,33,34,-0.94,-0.95,1,3.42406
3111,3,379.752,1,T,5,70,90,XLEVEL,109,RED,RED,14,21,1.02,1.14,1,25.47
3112,3,379.752,1,T,5,70,90,XLEVEL,182,RED,RED,21,23,1.14,1.12,1,38.2973
3113,3,379.924,1,T,5,70,90,XLEVEL,70,YEL,RED,15,20,-0.98,-1.04,1,10.6425
3114,3,380.628,1,T,5,70,90,XLEVEL,43,YEL,RED,7,23,-0.92,-1.03,1,6.0495
3115,3,380.789,1,T,5,70,90,XLEVEL,70,YEL,RED,43,45,-0.99,-1.12,1,10.6425
3116,3,380.789,1,T,5,70,90,XLEVEL,108,YEL,RED,7,42,-0.92,-1.08,1,15.6273
3117,3,382.322,1,T,5,70,90,XLEVEL,16,YEL,YEL,9,21,0.91,1,1,3.42406
3118,3,382.322,1,T,5,70,90,XLEVEL,109,RED,RED,21,24,1.05,1.32,1,25.47
3119,3,382.88,1,T,5,70,90,XLEVEL,48,YEL,YEL,30,28,-0.94,-0.95,1,10.0016
3120,3,388.459,1,T,5,70,90,XLEVEL,67,YEL,YEL,4,3,-0.87,-0.88,1,16.8239
3121,3,389.03,1,T,5,70,79,XLEVEL,182,YEL,RED,20,23,0.94,1.03,1,43.9714
3122,3,389.135,1,T,5,70,79,XLEVEL,43,RED,RED,10,7,1.12,1.02,1,6.33421
3123,3,389.261,1,T,5,70,79,XLEVEL,150,RED,RED,5,5,1.07,-1,1,22.1009
3124,3,390.668,1,T,5,70,90,XLEVEL,43,YEL,RED,39,45,0.97,1.05,1,6.33421
3125,3,390.668,1,T,5,70,90,XLEVEL,150,RED,RED,45,65,1.05,1.1,1,22.1009
3126,3,390.82,1,T,5,70,79,XLEVEL,43,YEL,YEL,2,6,0.88,0.95,1,6.33421
3127,3,391.657,1,T,5,70,79,XLEVEL,26,RED,RED,13,12,-1.21,-1.09,1,5.77946
3128,3,392.945,1,T,5,70,79,XLEVEL,43,YEL,YEL,6,4,0.91,0.91,1,6.33421
3129,3,392.945,1,T,5,70,79,XLEVEL,150,YEL,YEL,4,3,0.91,0.89,1,22.1009
3130,3,392.945,1,T,5,70,79,XLEVEL,105,YEL,YEL,3,18,0.89,0.92,1,16.4244
3131,3,392.945,1,T,5,70,79,XLEVEL,70,YEL,YEL,18,21,0.92,0.97,1,10.6781
3132,3,394.428,1,T,5,70,79,XLEVEL,43,RED,RED,20,33,1.07,1.14,1,6.33421
3133,3,394.616,1,T,5,70,79,XLEVEL,70,YEL,RED,6,7,-0.99,-1.02,1,10.6781
3134,3,395.493,1,T,5,70,79,XLEVEL,150,YEL,RED,4,7,-0.92,-1.01,1,22.1009
3135,3,396.658,1,T,5,70,79,XLEVEL,43,YEL,RED,5,30,-0.9,-1.6,1,6.33421
3136,3,396.658,1,T,5,70,79,XLEVEL,150,RED,RED,30,12,-1.6,-1.04,1,22.1009
3137,3,396.658,1,T,5,70,79,XLEVEL,70,YEL,RED,11,10,-0.98,-1,1,10.6781
3138,3,396.859,1,T,5,70,79,XLEVEL,117,YEL,YEL,5,5,-0.94,-0.96,1,16.8578
3139,3,396.859,1,T,5,70,79,XLEVEL,17,YEL,RED,5,9,-0.96,-1.07,1,2.40972
3140,3,397.323,1,T,5,70,90,XLEVEL,36,YEL,YEL,9,7,-0.99,-0.95,1,5.48976
3141,3,398.248,1,T,5,70,79,XLEVEL,26,YEL,RED,2,6,-0.87,-1.02,1,5.77946
3142,3,398.248,1,T,5,70,79,XLEVEL,16,RED,RED,6,7,-1.02,-1.04,1,3.95516
3143,3,398.248,1,T,5,70,79,XLEVEL,67,YEL,YEL,9,8,-0.88,-0.94,1,19.8465
3144,3,398.248,1,T,5,70,79,XLEVEL,109,YEL,YEL,8,5,-0.94,-0.91,1,28.7092
3145,3,398.62,1,T,5,70,79,XLEVEL,43,YEL,RED,6,7,0.98,1.06,1,6.33421
3146,3,399.031,1,T,5,70,79,XLEVEL,70,RED,RED,10,8,-1.07,-1,1,10.6781
3147,3,399.526,1,T,5,70,79,XLEVEL,105,YEL,RED,6,12,-0.92,-1.08,1,16.4244
3148,3,399.526,1,T,5,70,79,XLEVEL,16,YEL,YEL,4,6,-0.92,-0.96,1,3.95516
3149,3,399.526,1,T,5,70,79,XLEVEL,198,YEL,YEL,2,4,-0.88,-0.88,1,47.3057
3150,3,401.308,1,T,5,70,79,XLEVEL,70,YEL,YEL,26,26,-0.93,-0.94,1,10.6781
3151,3,401.374,1,T,5,70,79,XLEVEL,70,YEL,RED,6,7,-0.96,-1,1,10.6781
3152,3,401.42,1,T,5,70,79,XLEVEL,105,YEL,RED,14,18,-0.96,-1.05,1,16.4244
3153,3,401.42,1,T,5,70,79,XLEVEL,70,RED,RED,18,24,-1.05,-1.06,1,10.6781
3154,3,403.801,1,T,5,70,79,XLEVEL,70,YEL,YEL,9,17,-0.95,-0.99,1,10.6781
3155,3,403.88,1,T,5,70,79,XLEVEL,150,YEL,RED,4,11,-0.93,-1.19,1,22.1009
3156,3,403.88,1,T,5,70,79,XLEVEL,17,YEL,RED,8,10,-0.95,-1.12,1,2.40972
3157,3,405.166,1,T,5,70,79,XLEVEL,129,YEL,YEL,6,4,-0.93,-0.89,1,18.2971
3158,3,405.166,1,T,5,70,79,XLEVEL,117,YEL,RED,4,9,-0.89,-1.13,1,16.8578
3159,3,405.305,1,T,5,70,79,XLEVEL,70,YEL,YEL,15,15,-0.96,-0.98,1,10.6781
3160,3,405.305,1,T,5,70,79,XLEVEL,129,YEL,YEL,15,12,-0.98,-0.94,1,18.2971
3161,3,405.305,1,T,5,70,79,XLEVEL,117,YEL,YEL,12,21,-0.94,-1,1,16.8578
3162,3,405.465,1,T,5,70,79,XLEVEL,129,YEL,RED,7,27,-0.93,1.44,1,18.2971
3163,3,406.684,1,T,5,70,79,XLEVEL,26,YEL,YEL,5,5,0.94,0.94,1,5.16691
3164,3,406.684,1,T,5,70,79,XLEVEL,16,YEL,YEL,5,5,0.94,0.95,1,3.39241
3165,3,407.821,1,T,5,70,79,XLEVEL,16,YEL,YEL,10,3,-0.92,-0.87,1,3.39241
3166,3,407.899,1,T,5,70,79,XLEVEL,62,YEL,RED,7,16,-0.89,-1,1,6.14589
3167,3,409.206,1,T,5,70,79,XLEVEL,43,YEL,YEL,8,8,0.99,0.98,1,4.22183
3168,3,409.41,1,T,5,70,79,XLEVEL,16,YEL,YEL,5,5,-1,-0.98,1,3.39241
3169,3,409.41,1,T,5,70,79,XLEVEL,74,YEL,RED,5,7,-0.98,-1.07,1,16.138
3170,3,409.709,1,T,5,70,79,XLEVEL,129,RED,RED,17,26,1.01,1.08,1,12.2241
3171,3,409.709,1,T,5,70,79,XLEVEL,108,YEL,RED,14,51,0.97,1.41,1,10.475
3172,3,409.709,1,T,5,70,79,XLEVEL,16,YEL,RED,4,7,0.92,1.02,1,3.39241
3173,3,409.729,1,T,5,70,79,XLEVEL,71,RED,RED,38,27,1.27,1.12,1,16.3137
3174,3,411.26,1,T,5,70,79,XLEVEL,43,YEL,RED,13,11,-0.99,-1.07,1,4.22183
3175,3,413.606,1,T,5,70,79,XLEVEL,17,YEL,YEL,4,2,0.99,0.89,1,1.6064
3176,3,413.606,1,T,5,70,79,XLEVEL,108,YEL,RED,2,10,0.89,1.09,1,10.475
3177,3,422.602,1,T,5,70,90,XLEVEL,150,RED,RED,36,45,1.07,1.24,1,22.1497
3178,3,422.602,1,T,5,70,90,XLEVEL,105,RED,RED,45,41,1.24,1.32,1,16.4484
3179,3,422.602,1,T,5,70,90,XLEVEL,200,YEL,YEL,25,4,0.95,0.88,1,34.4933
3180,3,422.623,1,T,5,70,90,XLEVEL,48,YEL,YEL,5,10,0.88,0.91,1,10.5427
3181,3,422.666,1,T,5,70,90,XLEVEL,133,YEL,YEL,36,3,0.93,0.87,1,31.2756
3182,3,423.183,1,T,5,70,90,XLEVEL,16,RED,RED,35,32,-1.14,-1.12,1,3.35801
3183,3,423.183,1,T,5,70,90,XLEVEL,74,RED,RED,32,33,-1.12,-1.1,1,16.0071
3184,3,423.231,1,T,5,70,90,XLEVEL,26,YEL,RED,30,38,-0.99,-1.26,1,5.04648
3185,3,424.821,1,T,5,70,90,XLEVEL,198,YEL,RED,2,15,0.88,1.17,1,42.7105
3186,3,431.608,1,T,5,70,79,XLEVEL,31,YEL,YEL,11,15,0.92,0.98,1,4.8893
3187,3,431.608,1,T,5,70,79,XLEVEL,98,YEL,RED,15,28,0.98,1.08,1,15.4627
3188,3,431.608,1,T,5,70,79,XLEVEL,43,RED,RED,28,32,1.08,1.04,1,6.51002
3189,3,431.608,1,T,5,70,79,XLEVEL,109,YEL,RED,18,52,0.97,1.08,1,24.4636
3190,3,432.324,1,T,5,70,79,XLEVEL,53,YEL,YEL,10,20,0.9,1,1,10.0036
3191,3,434.433,1,T,5,70,79,XLEVEL,48,RED,RED,11,12,1.07,1.2,1,9.74252
3192,3,434.433,1,T,5,70,79,XLEVEL,71,RED,RED,9,10,1.06,1.09,1,13.8582
3193,3,434.733,1,T,5,70,79,XLEVEL,133,YEL,RED,18,20,0.98,1.04,1,29.7511
3194,3,436.303,1,T,5,70,75,XLEVEL,133,YEL,RED,5,12,0.96,1.02,1,29.7511
3195,3,436.363,1,T,5,70,75,XLEVEL,53,RED,RED,53,36,-1.18,-1.05,1,10.0036
3196,3,436.363,1,T,5,70,75,XLEVEL,109,RED,RED,39,20,-1.07,-1.1,1,24.4636
3197,3,436.363,1,T,5,70,75,XLEVEL,182,RED,RED,20,41,-1.1,-1.1,1,36.7287
3198,3,436.43,1,T,5,70,75,XLEVEL,26,YEL,YEL,7,7,0.92,0.92,1,5.06573
3199,3,436.627,1,T,5,70,75,XLEVEL,43,RED,RED,23,23,1.03,1.01,1,6.521
3200,3,437.025,1,T,5,70,79,XLEVEL,129,RED,RED,3,3,1.08,1.01,1,23.0541
3201,3,439.337,1,T,5,70,79,XLEVEL,16,YEL,YEL,17,13,-0.97,-0.95,1,3.41574
3202,3,439.337,1,T,5,70,79,XLEVEL,74,YEL,YEL,13,17,-0.95,-0.96,1,15.4573
3203,3,439.337,1,T,5,70,79,XLEVEL,53,YEL,YEL,17,16,-0.96,-1,1,10.2919
3204,3,439.764,1,T,5,70,79,XLEVEL,109,YEL,YEL,30,23,-0.93,-0.92,1,23.8995
3205,3,440.625,1,T,5,70,79,XLEVEL,74,YEL,RED,25,34,-0.96,-1.28,1,15.4573
3206,3,440.757,1,T,5,70,79,XLEVEL,31,RED,RED,5,6,1.17,1.29,1,0
3207,3,440.757,1,T,5,70,79,XLEVEL,43,YEL,RED,2,2,0.98,1.08,1,6.5233
3208,3,440.861,1,T,5,70,79,XLEVEL,16,RED,RED,10,10,-1.06,-1.05,1,3.0971
3209,3,440.909,1,T,5,70,79,XLEVEL,90,YEL,RED,41,27,-0.99,-1.07,1,19.0267
3210,3,441.265,1,T,5,70,79,XLEVEL,56,YEL,RED,18,54,-1,-1.03,1,9.7372
3211,3,442.91,1,T,5,65,70,XLEVEL,56,RED,RED,35,66,-1.08,-1.12,1,9.7372
3212,3,442.934,1,T,5,65,70,XLEVEL,16,YEL,YEL,5,4,-0.96,-0.92,1,3.0971
3213,3,234.482,2,T,5,70,90,XLEVEL,64,RED,RED,9,7,1.14,1.08,1,9.46629
3214,3,234.482,2,T,5,70,90,XLEVEL,34,RED,RED,7,11,1.08,1.23,1,5.01196
3215,3,234.546,2,T,5,70,90,XLEVEL,34,RED,RED,10,8,-1.35,-1.26,1,5.01196
3216,3,235.714,2,T,5,70,90,XLEVEL,64,YEL,RED,9,28,-0.92,-1.02,1,9.46629
3217,3,235.714,2,T,5,70,90,XLEVEL,93,YEL,YEL,9,11,-0.91,-0.94,1,14.1316
3218,3,235.714,2,T,5,70,90,XLEVEL,47,YEL,YEL,11,11,-0.94,-0.94,1,6.9462
3219,3,235.714,2,T,5,70,90,XLEVEL,132,YEL,YEL,11,5,-0.94,-0.88,1,19.3329
3220,3,235.76,2,T,5,70,90,XLEVEL,64,YEL,RED,5,13,-0.92,-1.11,1,9.46629
3221,3,236.305,2,T,5,70,90,XLEVEL,93,YEL,YEL,7,3,-0.9,-0.9,1,14.1287
3222,3,236.305,2,T,5,70,90,XLEVEL,86,YEL,YEL,6,8,-0.9,-0.97,1,13.2262
3223,3,236.305,2,T,5,70,90,XLEVEL,143,YEL,YEL,4,5,-0.9,-0.92,1,27.1099
3224,3,236.327,2,T,5,70,90,XLEVEL,132,YEL,YEL,5,12,-0.92,-0.88,1,19.3269
3225,3,242.793,2,T,5,70,85,XLEVEL,36,RED,RED,33,16,-1.14,-1.07,1,5.46519
3226,3,242.813,2,T,5,70,85,XLEVEL,64,RED,RED,9,27,-1.02,-1.17,1,9.46416
3227,3,242.813,2,T,5,70,85,XLEVEL,47,RED,RED,20,15,-1.12,-1.12,1,6.94366
3228,3,242.813,2,T,5,70,85,XLEVEL,132,RED,RED,15,30,-1.12,-1.1,1,19.3269
3229,3,242.813,2,T,5,70,85,XLEVEL,86,RED,RED,30,17,-1.1,-1.11,1,13.2262
3230,3,242.813,2,T,5,70,85,XLEVEL,99,RED,RED,17,13,-1.11,-1.07,1,15.4822
3231,3,242.813,2,T,5,70,85,XLEVEL,29,YEL,YEL,9,12,-0.97,-0.99,1,4.27901
3232,3,243.715,2,T,5,70,90,XLEVEL,19,RED,RED,40,47,-1.05,-1.09,1,3.18164
3233,3,244.084,2,T,5,70,90,XLEVEL,132,RED,RED,14,14,-1.1,-1.1,1,21.2081
3234,3,244.084,2,T,5,70,90,XLEVEL,71,YEL,YEL,6,6,-0.97,-0.98,1,12.6631
3235,3,245.726,2,T,5,70,90,XLEVEL,32,YEL,YEL,15,10,0.98,0.92,1,4.70646
3236,3,246.216,2,T,5,70,90,XLEVEL,49,YEL,YEL,2,3,0.91,0.94,1,9.61844
3237,3,248.456,2,T,5,70,90,XLEVEL,36,YEL,YEL,7,14,0.9,0.95,1,5.46519
3238,3,248.456,2,T,5,70,90,XLEVEL,93,YEL,YEL,14,17,0.95,0.97,1,14.1287
3239,3,248.456,2,T,5,70,90,XLEVEL,178,YEL,RED,39,49,0.96,1.17,1,29.5815
3240,3,248.758,2,T,5,70,90,XLEVEL,85,YEL,YEL,12,2,0.98,0.9,1,13.4045
3241,3,248.758,2,T,5,70,90,XLEVEL,49,RED,RED,16,12,1.1,1.02,1,9.61844
3242,3,248.758,2,T,5,70,90,XLEVEL,143,YEL,YEL,6,4,0.96,0.9,1,27.1846
3243,3,250.151,2,T,5,70,90,XLEVEL,98,YEL,YEL,5,6,-0.97,-0.97,1,14.4723
3244,3,250.151,2,T,5,70,90,XLEVEL,36,YEL,RED,6,16,-0.97,-1.07,1,5.46519
3245,3,250.151,2,T,5,70,90,XLEVEL,87,YEL,YEL,8,3,-0.98,-0.9,1,12.8167
3246,3,250.151,2,T,5,70,90,XLEVEL,33,YEL,YEL,3,8,-0.9,-0.99,1,4.75557
3247,3,253.861,2,T,4,45,50,XLEVEL,66,YEL,RED,11,22,-1.18,-1.32,1,9.762
3248,3,253.861,2,T,4,45,50,XLEVEL,36,YEL,YEL,15,15,-1.22,-1.23,1,5.46519
3249,3,253.861,2,T,4,45,50,XLEVEL,93,YEL,RED,15,24,-1.23,-1.39,1,14.1287
3250,3,253.861,2,T,4,45,50,XLEVEL,47,RED,RED,24,21,-1.39,-1.32,1,6.94366
3251,3,255.621,2,T,4,45,50,XLEVEL,93,YEL,RED,7,39,-1.13,-1.38,1,14.1287
3252,3,255.621,2,T,4,45,50,XLEVEL,47,RED,RED,39,21,-1.38,-1.28,1,6.94366
3253,3,257.861,2,T,5,70,90,XLEVEL,36,RED,RED,48,61,-1.32,-1.6,1,5.46519
3254,3,257.861,2,T,5,70,90,XLEVEL,93,RED,RED,61,26,-1.6,-1.05,1,14.1287
3255,3,257.861,2,T,5,70,90,XLEVEL,38,YEL,YEL,6,26,-0.88,-0.96,1,5.39442
3256,3,259.513,2,T,5,70,90,XLEVEL,33,RED,RED,5,4,-1.03,-1.01,1,4.75557
3257,3,262.134,2,T,5,70,90,XLEVEL,36,RED,RED,32,69,-1.66,-1.56,1,5.46519
3258,3,262.134,2,T,5,70,90,XLEVEL,93,RED,RED,69,56,-1.56,-1.3,1,14.1287
3259,3,262.134,2,T,5,70,90,XLEVEL,33,YEL,YEL,10,12,-0.95,-0.97,1,4.75557
3260,3,262.134,2,T,5,70,90,XLEVEL,47,RED,RED,21,17,-1.32,-1.04,1,6.7182
3261,3,262.134,2,T,5,70,90,XLEVEL,231,RED,RED,17,11,-1.04,-1.01,1,34.6485
3262,3,262.134,2,T,5,70,90,XLEVEL,85,RED,RED,11,25,-1.01,-1.07,1,13.4045
3263,3,262.154,2,T,5,70,90,XLEVEL,98,YEL,RED,13,36,-0.98,-1.42,1,14.4723
3264,3,262.154,2,T,5,70,90,XLEVEL,47,YEL,RED,10,18,-0.98,-1.07,1,6.94366
3265,3,262.703,2,T,5,70,90,XLEVEL,33,YEL,RED,25,31,-1,-1.05,1,4.75557
3266,3,262.799,2,T,5,70,90,XLEVEL,33,YEL,RED,14,16,-0.95,-1.05,1,4.75557
3267,3,262.819,2,T,5,70,90,XLEVEL,33,YEL,RED,20,27,-0.93,-1.06,1,4.75557
3268,3,262.9,2,T,5,70,90,XLEVEL,47,YEL,RED,5,26,-0.89,-1.1,1,6.7182
3269,3,262.92,2,T,5,70,90,XLEVEL,38,YEL,YEL,8,9,-0.88,-0.95,1,5.39442
3270,3,263.018,2,T,5,70,90,XLEVEL,98,YEL,YEL,11,11,-0.96,-0.99,1,14.4908
3271,3,263.059,2,T,5,70,90,XLEVEL,33,YEL,YEL,7,16,-0.93,-0.97,1,4.75049
3272,3,263.059,2,T,5,70,90,XLEVEL,47,YEL,YEL,9,16,-0.91,-0.97,1,6.7131
3273,3,263.141,2,T,5,70,90,XLEVEL,93,YEL,RED,4,24,-0.9,-1.07,1,14.1512
3274,3,263.161,2,T,5,70,90,XLEVEL,93,YEL,RED,14,20,-0.98,-1.07,1,14.1512
3275,3,263.161,2,T,5,70,90,XLEVEL,132,YEL,RED,4,8,-0.98,-1.21,1,19.3237
3276,3,263.161,2,T,5,70,90,XLEVEL,99,YEL,YEL,5,3,-0.89,-0.95,1,15.4805
3277,3,263.161,2,T,5,70,90,XLEVEL,116,YEL,RED,3,3,-0.95,-1.02,1,16.2474
3278,3,263.161,2,T,5,70,90,XLEVEL,33,YEL,YEL,3,7,-0.88,-0.91,1,4.75049
3279,3,264.749,2,T,5,70,90,XLEVEL,99,YEL,YEL,2,4,-0.87,-0.88,1,15.4805
3280,3,264.871,2,T,5,70,90,XLEVEL,47,YEL,YEL,27,26,-0.96,-0.96,1,6.93962
3281,3,264.871,2,T,5,70,90,XLEVEL,132,YEL,YEL,26,9,-0.96,-0.92,1,19.3238
3282,3,264.871,2,T,5,70,90,XLEVEL,86,YEL,YEL,9,28,-0.92,-0.98,1,13.2262
3283,3,264.871,2,T,5,70,90,XLEVEL,99,YEL,YEL,28,28,-0.98,-0.96,1,15.4797
3284,3,264.871,2,T,5,70,90,XLEVEL,116,YEL,RED,28,31,-0.96,-1.04,1,16.2474
3285,3,264.871,2,T,5,70,90,XLEVEL,87,RED,RED,31,24,-1.04,-1.09,1,12.8181
3286,3,264.871,2,T,5,70,90,XLEVEL,33,RED,RED,24,32,-1.09,-1.13,1,4.75031
3287,3,264.871,2,T,5,70,90,XLEVEL,71,YEL,YEL,7,14,-0.9,-0.95,1,12.6332
3288,3,264.891,2,T,5,70,90,XLEVEL,132,YEL,YEL,23,23,-0.95,-0.94,1,19.3238
3289,3,264.891,2,T,5,70,90,XLEVEL,86,YEL,YEL,23,19,-0.94,-0.94,1,13.2262
3290,3,264.891,2,T,5,70,90,XLEVEL,99,YEL,RED,19,25,-0.94,-1,1,15.4797
3291,3,264.891,2,T,5,70,90,XLEVEL,116,RED,RED,25,29,-1,-1.06,1,16.2474
3292,3,264.891,2,T,5,70,90,XLEVEL,87,RED,RED,29,25,-1.06,-1.07,1,12.8181
3293,3,264.891,2,T,5,70,90,XLEVEL,33,RED,RED,25,32,-1.07,-1.15,1,4.75031
3294,3,264.891,2,T,5,70,90,XLEVEL,83,YEL,YEL,14,22,-0.9,-0.96,1,14.0875
3295,3,264.891,2,T,5,70,90,XLEVEL,71,YEL,YEL,22,36,-0.96,-1,1,12.6332
3296,3,264.91,2,T,5,70,90,XLEVEL,91,YEL,YEL,34,47,-0.89,-0.99,1,13.8508
3297,3,264.91,2,T,5,70,90,XLEVEL,47,YEL,YEL,47,45,-0.99,-0.96,1,6.93962
3298,3,264.91,2,T,5,70,90,XLEVEL,132,YEL,YEL,45,45,-0.96,-0.99,1,19.3238
3299,3,264.91,2,T,5,70,90,XLEVEL,33,RED,RED,48,54,-1.11,-1.16,1,4.75031
3300,3,266.018,2,T,5,70,90,XLEVEL,47,YEL,YEL,27,7,0.99,0.88,1,6.93962
3301,3,266.018,2,T,5,70,90,XLEVEL,132,YEL,RED,7,57,0.88,1.12,1,19.3238
3302,3,268.717,2,T,5,70,90,XLEVEL,19,RED,RED,18,18,1.03,1.11,1,3.15773
3303,3,268.99,2,T,5,70,85,XLEVEL,38,YEL,YEL,5,18,0.88,0.93,1,5.77321
3304,3,268.99,2,T,5,70,85,XLEVEL,91,YEL,RED,18,7,0.93,1.01,1,13.8508
3305,3,269.363,2,T,5,70,85,XLEVEL,47,RED,RED,27,34,1.15,1.21,1,6.93962
3306,3,269.579,2,T,5,70,85,XLEVEL,47,YEL,YEL,8,9,0.93,0.97,1,6.7131
3307,3,270.732,2,T,5,70,90,XLEVEL,64,YEL,RED,13,27,-0.91,-1,1,9.48383
3308,3,270.732,2,T,5,70,90,XLEVEL,132,YEL,YEL,6,11,-0.94,-0.88,1,21.914
3309,3,270.732,2,T,5,70,90,XLEVEL,83,YEL,YEL,11,21,-0.88,-0.95,1,14.0875
3310,3,271.696,2,T,5,70,90,XLEVEL,64,YEL,RED,3,4,-0.93,-1.09,1,9.48383
3311,3,272.037,2,T,5,70,90,XLEVEL,47,YEL,RED,8,12,0.97,1.15,1,6.7131
3312,3,272.106,2,T,5,70,90,XLEVEL,64,YEL,YEL,24,5,0.93,0.88,1,9.48383
3313,3,273.936,2,T,5,70,90,XLEVEL,116,YEL,YEL,9,7,0.97,0.94,1,16.2474
3314,3,273.936,2,T,5,70,90,XLEVEL,87,YEL,YEL,7,8,0.94,0.96,1,12.8181
